                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.56169,                0.33108,                0.81331,                0.97889,                 0.9899,                0.99369,                0.88389,                0.49987,                0.24836,                0.79482,              0.0060524,              0.0060524,              0.0060524
                    322,                0.56701,                0.33474,                0.81497,                 0.9789,                0.98987,                0.99367,                0.88309,                 0.4999,                0.24844,                0.79479,                0.00604,                0.00604,                0.00604
                    323,                0.56628,                0.33717,                0.81337,                0.97891,                0.98981,                0.99368,                  0.883,                0.49972,                0.24843,                0.79478,              0.0060276,              0.0060276,              0.0060276
                    324,                 0.5652,                0.33741,                0.81359,                0.97892,                0.98984,                0.99368,                0.88401,                0.49974,                0.24839,                0.79476,              0.0060152,              0.0060152,              0.0060152
                    325,                0.56439,                0.33491,                 0.8143,                0.97892,                0.98984,                0.99366,                0.88425,                0.49958,                0.24843,                0.79474,              0.0060029,              0.0060029,              0.0060029
                    326,                0.56397,                0.33685,                0.81386,                0.97893,                0.98982,                0.99367,                0.88427,                0.49926,                0.24849,                0.79468,              0.0059905,              0.0059905,              0.0059905
                    327,                 0.5658,                 0.3327,                0.81568,                0.97905,                0.98976,                0.99367,                0.88428,                0.49913,                0.24818,                0.79468,              0.0059781,              0.0059781,              0.0059781
                    328,                0.56371,                0.33064,                0.81109,                0.97904,                0.98977,                0.99366,                0.88327,                0.49882,                0.24822,                0.79465,              0.0059658,              0.0059658,              0.0059658
                    329,                0.55806,                0.33216,                0.81346,                0.97907,                0.98978,                0.99367,                 0.8822,                 0.4988,                0.24808,                0.79462,              0.0059534,              0.0059534,              0.0059534
                    330,                 0.5523,                0.33051,                0.81008,                0.97901,                0.98974,                0.99366,                0.88372,                0.49863,                0.24785,                0.79461,               0.005941,               0.005941,               0.005941
                    331,                0.55853,                0.32964,                0.81273,                0.97889,                0.98977,                0.99368,                0.88287,                0.49856,                0.24803,                 0.7946,              0.0059286,              0.0059286,              0.0059286
                    332,                0.56505,                0.33375,                0.81623,                0.97898,                0.98972,                0.99368,                0.88266,                0.49853,                0.24797,                0.79457,              0.0059163,              0.0059163,              0.0059163
                    333,                0.56099,                0.32788,                 0.8121,                0.97904,                0.98973,                0.99368,                0.88221,                 0.4984,                0.24802,                0.79459,              0.0059039,              0.0059039,              0.0059039
                    334,                0.56344,                0.33251,                0.81307,                0.97898,                0.98959,                0.99368,                 0.8825,                0.49832,                0.24786,                0.79456,              0.0058915,              0.0058915,              0.0058915
                    335,                0.55765,                0.32971,                0.81189,                0.97896,                0.98961,                0.99369,                0.88256,                0.49822,                0.24792,                0.79453,              0.0058791,              0.0058791,              0.0058791
                    336,                0.55736,                 0.3298,                0.81048,                0.97897,                0.98964,                 0.9937,                0.88266,                0.49808,                0.24806,                0.79451,              0.0058668,              0.0058668,              0.0058668
                    337,                0.56989,                0.32991,                0.81368,                0.97892,                0.98956,                0.99372,                0.88283,                0.49803,                0.24829,                0.79447,              0.0058544,              0.0058544,              0.0058544
                    338,                0.56212,                0.33122,                0.81119,                0.97891,                0.98957,                0.99369,                0.88482,                0.49808,                 0.2481,                0.79448,               0.005842,               0.005842,               0.005842
                    339,                0.55651,                0.32852,                0.81273,                 0.9789,                0.98959,                0.99375,                0.88485,                0.49809,                0.24793,                0.79448,              0.0058296,              0.0058296,              0.0058296
                    340,                0.56108,                0.32652,                0.81248,                0.97894,                 0.9896,                0.99376,                0.88459,                0.49788,                0.24788,                0.79446,              0.0058173,              0.0058173,              0.0058173
                    341,                0.55597,                0.33104,                0.81417,                0.97894,                0.98959,                0.99377,                0.88498,                0.49798,                0.24783,                0.79445,              0.0058049,              0.0058049,              0.0058049
                    342,                0.55875,                0.33445,                 0.8167,                0.97894,                0.98959,                0.99372,                0.88483,                0.49759,                0.24771,                0.79443,              0.0057925,              0.0057925,              0.0057925
                    343,                0.55774,                0.32753,                0.81349,                0.97893,                 0.9896,                0.99378,                0.88523,                0.49742,                0.24745,                0.79442,              0.0057801,              0.0057801,              0.0057801
                    344,                0.55704,                0.32892,                0.81293,                0.97898,                0.98962,                0.99376,                0.88515,                0.49762,                0.24763,                0.79439,              0.0057678,              0.0057678,              0.0057678
                    345,                0.56064,                0.33019,                0.81305,                0.97903,                0.98951,                 0.9938,                0.88482,                0.49745,                0.24784,                0.79437,              0.0057554,              0.0057554,              0.0057554
                    346,                0.55194,                0.32887,                0.81259,                0.97916,                 0.9897,                 0.9938,                0.88479,                0.49726,                0.24771,                0.79433,               0.005743,               0.005743,               0.005743
                    347,                0.56117,                0.32984,                0.81351,                0.97913,                0.98951,                0.99378,                0.88423,                0.49713,                0.24758,                0.79432,              0.0057306,              0.0057306,              0.0057306
                    348,                0.55914,                0.32688,                0.81087,                0.97915,                0.98951,                0.99379,                0.88533,                0.49704,                0.24778,                 0.7943,              0.0057183,              0.0057183,              0.0057183
                    349,                0.55483,                0.32569,                0.81383,                0.97917,                0.98949,                0.99381,                0.88507,                0.49715,                0.24769,                0.79428,              0.0057059,              0.0057059,              0.0057059
                    350,                0.56065,                0.33162,                0.81575,                0.97927,                0.98945,                 0.9938,                0.88438,                0.49674,                0.24763,                0.79423,              0.0056935,              0.0056935,              0.0056935
                    351,                0.55979,                0.33144,                0.81256,                0.97929,                0.98945,                0.99382,                0.88456,                0.49664,                0.24778,                0.79422,              0.0056811,              0.0056811,              0.0056811
                    352,                0.54937,                0.32323,                0.80975,                0.97929,                 0.9895,                0.99379,                0.88471,                0.49651,                0.24788,                 0.7942,              0.0056688,              0.0056688,              0.0056688
                    353,                0.55499,                0.32241,                0.81187,                0.97937,                0.98945,                0.99381,                0.88438,                0.49668,                 0.2479,                 0.7942,              0.0056564,              0.0056564,              0.0056564
                    354,                0.55391,                0.32371,                 0.8101,                0.97928,                0.98964,                0.99384,                0.88488,                0.49677,                0.24769,                0.79416,               0.005644,               0.005644,               0.005644
                    355,                0.55516,                0.32407,                0.81227,                0.97933,                0.98962,                0.99385,                0.88466,                0.49687,                 0.2474,                0.79415,              0.0056316,              0.0056316,              0.0056316
                    356,                0.55288,                0.32239,                0.81246,                0.97921,                0.98965,                0.99385,                0.88477,                0.49696,                0.24758,                0.79415,              0.0056193,              0.0056193,              0.0056193
                    357,                0.55679,                0.32359,                0.81353,                0.97931,                0.98959,                0.99384,                0.88495,                 0.4966,                0.24752,                0.79412,              0.0056069,              0.0056069,              0.0056069
                    358,                0.54971,                0.32437,                0.81213,                0.97928,                0.98957,                0.99382,                0.88535,                0.49659,                0.24748,                0.79409,              0.0055945,              0.0055945,              0.0055945
                    359,                0.54857,                0.31691,                0.81025,                0.97927,                0.98956,                0.99383,                0.88517,                0.49641,                0.24734,                 0.7941,              0.0055821,              0.0055821,              0.0055821
                    360,                0.54884,                0.31733,                0.81361,                0.97918,                0.98959,                0.99386,                0.88547,                0.49635,                0.24764,                0.79407,              0.0055698,              0.0055698,              0.0055698
                    361,                0.55089,                 0.3232,                0.81248,                0.97917,                 0.9896,                0.99386,                0.88578,                 0.4963,                0.24747,                0.79404,              0.0055574,              0.0055574,              0.0055574
                    362,                0.55131,                0.32124,                 0.8087,                0.97909,                0.98968,                0.99386,                0.88586,                0.49641,                 0.2472,                0.79404,               0.005545,               0.005545,               0.005545
                    363,                0.54273,                 0.3206,                0.81167,                0.97917,                0.98971,                0.99386,                0.88536,                0.49594,                0.24742,                  0.794,              0.0055326,              0.0055326,              0.0055326
                    364,                0.55226,                0.32351,                0.81214,                0.97911,                0.98982,                0.99387,                0.88592,                0.49573,                0.24741,                0.79397,              0.0055202,              0.0055202,              0.0055202
                    365,                0.54933,                0.32341,                 0.8112,                0.97902,                0.98988,                0.99387,                 0.8854,                0.49555,                0.24734,                0.79394,              0.0055079,              0.0055079,              0.0055079
                    366,                0.54542,                0.31983,                0.81079,                0.97912,                0.98987,                0.99384,                0.88549,                0.49541,                0.24747,                0.79392,              0.0054955,              0.0054955,              0.0054955
                    367,                0.54966,                0.32288,                0.81394,                0.97911,                 0.9899,                0.99385,                0.88591,                0.49536,                 0.2475,                0.79388,              0.0054831,              0.0054831,              0.0054831
                    368,                0.54596,                0.32722,                0.80779,                 0.9793,                0.99011,                0.99392,                0.88577,                0.49532,                0.24747,                0.79385,              0.0054707,              0.0054707,              0.0054707
                    369,                0.54572,                  0.318,                0.81065,                0.97909,                0.98994,                0.99387,                0.88556,                0.49534,                0.24771,                0.79382,              0.0054584,              0.0054584,              0.0054584
                    370,                0.54782,                0.32158,                0.81036,                0.97912,                0.98994,                0.99405,                0.88583,                0.49529,                0.24808,                0.79382,               0.005446,               0.005446,               0.005446
                    371,                0.53992,                0.31757,                  0.811,                0.97922,                0.98992,                0.99409,                0.88568,                0.49526,                0.24784,                0.79382,              0.0054336,              0.0054336,              0.0054336
                    372,                0.54824,                0.32044,                0.80885,                0.97922,                0.98995,                0.99405,                0.88579,                0.49492,                0.24776,                0.79379,              0.0054212,              0.0054212,              0.0054212
                    373,                0.54158,                0.31667,                0.80773,                0.97932,                0.98991,                0.99407,                0.88594,                0.49447,                0.24761,                0.79375,              0.0054089,              0.0054089,              0.0054089
                    374,                0.54827,                0.31877,                0.81215,                0.97934,                0.98993,                0.99412,                0.88573,                0.49443,                0.24744,                 0.7937,              0.0053965,              0.0053965,              0.0053965
                    375,                0.55068,                 0.3254,                0.81194,                0.97915,                0.99005,                0.99407,                0.88614,                0.49415,                0.24757,                0.79368,              0.0053841,              0.0053841,              0.0053841
                    376,                0.54897,                0.32011,                0.81029,                0.97939,                0.99026,                0.99413,                0.88595,                0.49409,                0.24741,                0.79364,              0.0053717,              0.0053717,              0.0053717
                    377,                0.55219,                0.32033,                0.80944,                0.97935,                0.99007,                0.99412,                0.88596,                0.49396,                0.24743,                 0.7936,              0.0053594,              0.0053594,              0.0053594
                    378,                0.53822,                0.31489,                 0.8092,                0.97945,                0.99018,                0.99416,                0.88612,                0.49375,                0.24757,                 0.7936,               0.005347,               0.005347,               0.005347
                    379,                0.54878,                0.32149,                0.81318,                0.97934,                0.99008,                0.99413,                 0.8865,                0.49355,                0.24743,                0.79354,              0.0053346,              0.0053346,              0.0053346
                    380,                0.54841,                0.32314,                0.81256,                0.97938,                 0.9901,                0.99413,                0.88611,                0.49319,                0.24699,                0.79351,              0.0053223,              0.0053223,              0.0053223
                    381,                0.54493,                0.31916,                 0.8078,                0.97939,                0.99012,                 0.9941,                0.88657,                0.49278,                0.24704,                0.79349,              0.0053099,              0.0053099,              0.0053099
                    382,                0.53904,                0.31634,                0.81258,                 0.9794,                0.99016,                0.99415,                 0.8866,                0.49255,                0.24719,                0.79345,              0.0052975,              0.0052975,              0.0052975
                    383,                0.54083,                0.32048,                0.81555,                0.97968,                0.99022,                0.99419,                 0.8861,                0.49254,                0.24721,                0.79344,              0.0052851,              0.0052851,              0.0052851
                    384,                0.53572,                 0.3191,                 0.8141,                0.97961,                0.99034,                 0.9942,                0.88616,                0.49203,                0.24729,                0.79338,              0.0052727,              0.0052727,              0.0052727
                    385,                0.54191,                0.31763,                0.80793,                0.97965,                0.99036,                0.99418,                0.88701,                0.49188,                0.24731,                0.79337,              0.0052604,              0.0052604,              0.0052604
                    386,                0.54065,                0.31874,                0.81175,                0.97977,                0.99036,                0.99418,                 0.8864,                0.49157,                 0.2475,                 0.7933,               0.005248,               0.005248,               0.005248
                    387,                0.54391,                0.31292,                0.80874,                0.97989,                0.99034,                0.99417,                0.88604,                0.49141,                0.24779,                0.79327,              0.0052356,              0.0052356,              0.0052356
                    388,                0.53906,                0.31469,                0.81198,                0.98003,                 0.9903,                0.99415,                0.88635,                 0.4913,                0.24781,                0.79325,              0.0052233,              0.0052233,              0.0052233
                    389,                 0.5364,                0.31482,                0.81007,                0.98004,                0.99031,                0.99418,                0.88634,                0.49096,                0.24762,                 0.7932,              0.0052109,              0.0052109,              0.0052109
                    390,                0.53984,                0.31491,                0.80932,                0.98004,                0.99035,                0.99414,                0.88695,                0.49075,                 0.2477,                0.79316,              0.0051985,              0.0051985,              0.0051985
                    391,                0.53951,                0.31497,                 0.8095,                0.98003,                0.99037,                0.99415,                0.88646,                0.49074,                0.24808,                0.79312,              0.0051861,              0.0051861,              0.0051861
                    392,                0.54298,                  0.315,                0.81067,                0.98022,                 0.9903,                0.99416,                0.88638,                0.49077,                0.24793,                0.79309,              0.0051737,              0.0051737,              0.0051737
                    393,                0.53286,                0.31161,                0.80836,                 0.9802,                0.99032,                0.99415,                0.88658,                0.49067,                0.24765,                0.79309,              0.0051614,              0.0051614,              0.0051614
                    394,                0.53693,                0.31306,                0.81028,                0.98015,                0.99013,                 0.9941,                0.88636,                0.49073,                0.24823,                0.79308,               0.005149,               0.005149,               0.005149
                    395,                0.53673,                0.31199,                0.80691,                0.98031,                0.99028,                0.99417,                0.88655,                0.49055,                0.24819,                0.79303,              0.0051366,              0.0051366,              0.0051366
                    396,                0.53733,                0.31017,                0.80986,                0.98024,                0.99008,                 0.9941,                0.88661,                0.49039,                0.24805,                0.79302,              0.0051243,              0.0051243,              0.0051243
                    397,                0.54064,                 0.3127,                0.81297,                0.98025,                0.99012,                0.99413,                0.88602,                0.49042,                0.24821,                0.79297,              0.0051119,              0.0051119,              0.0051119
                    398,                0.53379,                0.31323,                0.80861,                0.98053,                0.99021,                0.99419,                0.88663,                0.49007,                0.24831,                0.79295,              0.0050995,              0.0050995,              0.0050995
                    399,                0.54339,                0.31574,                0.80888,                0.98042,                0.99004,                0.99411,                0.88611,                0.48965,                0.24849,                0.79288,              0.0050871,              0.0050871,              0.0050871
                    400,                0.53216,                0.30984,                 0.8089,                0.98058,                0.99005,                0.99416,                0.88627,                0.48954,                0.24838,                0.79287,              0.0050747,              0.0050747,              0.0050747
                    401,                0.53421,                0.31331,                0.80938,                0.98073,                0.99018,                0.99423,                0.88678,                0.48979,                0.24843,                0.79285,              0.0050624,              0.0050624,              0.0050624
                    402,                0.53759,                0.31004,                0.80868,                0.98104,                0.99013,                0.99422,                0.88658,                0.48957,                0.24865,                0.79286,                0.00505,                0.00505,                0.00505
                    403,                0.53068,                0.31115,                0.80444,                0.98109,                0.99016,                0.99424,                0.88695,                0.48939,                0.24853,                0.79279,              0.0050376,              0.0050376,              0.0050376
                    404,                0.54131,                0.31647,                0.80996,                0.98115,                0.99019,                0.99424,                0.88728,                0.48903,                0.24855,                0.79275,              0.0050253,              0.0050253,              0.0050253
                    405,                 0.5302,                0.30576,                0.80925,                0.98115,                 0.9902,                0.99422,                0.88751,                0.48875,                 0.2483,                0.79272,              0.0050129,              0.0050129,              0.0050129
                    406,                0.53501,                0.31004,                0.80611,                0.98107,                0.99022,                0.99423,                0.88693,                 0.4884,                0.24831,                0.79265,              0.0050005,              0.0050005,              0.0050005
                    407,                0.54012,                0.31177,                0.80933,                0.98109,                0.99022,                0.99423,                0.88664,                0.48815,                0.24832,                0.79262,              0.0049881,              0.0049881,              0.0049881
                    408,                0.52741,                0.30697,                0.80535,                0.98112,                 0.9902,                0.99423,                0.88649,                0.48824,                0.24812,                0.79265,              0.0049758,              0.0049758,              0.0049758
                    409,                0.52885,                0.30772,                0.80791,                0.98123,                0.99014,                0.99426,                0.88695,                0.48868,                0.24862,                0.79263,              0.0049634,              0.0049634,              0.0049634
                    410,                0.53364,                   0.31,                0.80798,                 0.9812,                0.99015,                0.99425,                0.88684,                0.48878,                0.24863,                0.79263,               0.004951,               0.004951,               0.004951
                    411,                0.52969,                0.30918,                0.80571,                0.98124,                0.99011,                0.99424,                0.88664,                0.48833,                0.24873,                0.79259,              0.0049386,              0.0049386,              0.0049386
                    412,                0.53032,                0.30395,                0.80678,                0.98128,                0.99015,                0.99424,                0.88672,                0.48815,                0.24853,                0.79253,              0.0049263,              0.0049263,              0.0049263
                    413,                0.53073,                0.30778,                0.80664,                0.98153,                0.99002,                0.99427,                0.88723,                 0.4881,                0.24875,                0.79254,              0.0049139,              0.0049139,              0.0049139
                    414,                0.52655,                0.30649,                 0.8101,                0.98152,                0.99002,                0.99427,                0.88708,                0.48816,                0.24911,                0.79254,              0.0049015,              0.0049015,              0.0049015
                    415,                0.53681,                0.31526,                0.80917,                0.98161,                 0.9899,                0.99428,                0.88731,                 0.4876,                0.24899,                0.79249,              0.0048891,              0.0048891,              0.0048891
                    416,                0.52802,                0.30513,                0.81031,                0.98163,                0.98987,                0.99428,                0.88832,                0.48736,                0.24868,                0.79244,              0.0048768,              0.0048768,              0.0048768
                    417,                0.53087,                0.30901,                0.81154,                0.98175,                0.98983,                0.99428,                0.88866,                0.48727,                0.24848,                0.79245,              0.0048644,              0.0048644,              0.0048644
                    418,                0.53265,                0.31023,                0.80701,                0.98178,                0.98973,                0.99426,                0.88865,                0.48719,                0.24849,                0.79241,               0.004852,               0.004852,               0.004852
                    419,                0.53085,                0.30804,                0.80949,                0.98186,                0.98974,                0.99428,                 0.8879,                0.48699,                0.24869,                0.79239,              0.0048396,              0.0048396,              0.0048396
                    420,                  0.528,                0.31025,                0.80694,                0.98198,                 0.9897,                0.99428,                0.88837,                0.48671,                 0.2487,                0.79235,              0.0048272,              0.0048272,              0.0048272
                    421,                0.52519,                 0.3049,                0.80267,                0.98198,                0.98972,                0.99428,                0.88886,                 0.4862,                0.24845,                0.79233,              0.0048149,              0.0048149,              0.0048149
                    422,                0.53082,                0.30305,                0.80969,                0.98145,                0.98914,                0.99423,                0.88923,                0.48609,                0.24874,                0.79232,              0.0048025,              0.0048025,              0.0048025
                    423,                 0.5301,                0.31108,                0.80746,                0.98211,                0.98961,                0.99428,                0.88949,                0.48602,                  0.249,                0.79228,              0.0047901,              0.0047901,              0.0047901
                    424,                0.52552,                0.30844,                0.80815,                0.98147,                0.98917,                0.99426,                0.88874,                0.48624,                0.24901,                 0.7923,              0.0047778,              0.0047778,              0.0047778
                    425,                0.52617,                0.30934,                0.81218,                0.98161,                0.98915,                0.99425,                0.88908,                0.48632,                0.24903,                0.79227,              0.0047654,              0.0047654,              0.0047654
                    426,                0.52783,                0.30635,                0.80804,                0.98163,                0.98918,                0.99426,                0.88879,                0.48609,                0.24891,                0.79224,               0.004753,               0.004753,               0.004753
                    427,                0.53436,                0.30697,                0.80613,                0.98163,                0.98913,                0.99424,                0.88913,                 0.4857,                0.24879,                0.79218,              0.0047406,              0.0047406,              0.0047406
                    428,                0.52528,                0.30369,                0.80654,                0.98166,                 0.9892,                0.99427,                0.88951,                0.48565,                0.24912,                0.79217,              0.0047283,              0.0047283,              0.0047283
                    429,                0.52821,                0.30458,                0.80689,                0.98165,                0.98924,                0.99427,                 0.8892,                0.48525,                0.24898,                0.79213,              0.0047159,              0.0047159,              0.0047159
                    430,                0.52527,                0.30544,                0.80977,                0.98169,                 0.9893,                0.99428,                0.88743,                0.48488,                0.24876,                0.79209,              0.0047035,              0.0047035,              0.0047035
                    431,                0.53021,                0.30355,                0.81226,                 0.9818,                0.98924,                0.99427,                0.88897,                0.48468,                0.24868,                0.79206,              0.0046911,              0.0046911,              0.0046911
                    432,                 0.5238,                0.30308,                 0.8076,                0.98182,                0.98931,                0.99428,                0.88887,                0.48431,                0.24807,                0.79201,              0.0046788,              0.0046788,              0.0046788
                    433,                0.52988,                0.30882,                0.80731,                 0.9822,                0.99009,                 0.9943,                0.88919,                0.48408,                0.24752,                0.79199,              0.0046664,              0.0046664,              0.0046664
                    434,                0.52931,                0.30828,                0.80718,                0.98221,                0.99015,                 0.9943,                0.88898,                0.48359,                0.24754,                0.79194,               0.004654,               0.004654,               0.004654
                    435,                0.52322,                0.30948,                0.80732,                0.98198,                0.98937,                0.99428,                0.89038,                0.48319,                0.24769,                0.79188,              0.0046416,              0.0046416,              0.0046416
                    436,                0.52037,                0.30428,                 0.8073,                0.98225,                0.99016,                 0.9943,                0.88898,                0.48292,                0.24752,                0.79184,              0.0046293,              0.0046293,              0.0046293
                    437,                0.52437,                0.30592,                0.80441,                0.98237,                0.99012,                0.99431,                 0.8887,                 0.4831,                0.24811,                0.79177,              0.0046169,              0.0046169,              0.0046169
                    438,                0.52579,                0.30761,                0.80809,                0.98229,                0.99022,                0.99431,                0.88885,                0.48294,                 0.2479,                0.79174,              0.0046045,              0.0046045,              0.0046045
                    439,                0.52095,                0.30119,                0.80422,                 0.9823,                0.99026,                0.99431,                0.88976,                0.48272,                0.24784,                0.79174,              0.0045921,              0.0045921,              0.0045921
                    440,                0.52211,                0.30497,                0.80545,                0.98242,                0.99019,                0.99431,                 0.8899,                0.48281,                0.24779,                 0.7917,              0.0045798,              0.0045798,              0.0045798
                    441,                0.51971,                0.30018,                 0.8043,                0.98227,                0.99002,                0.99431,                0.88925,                0.48266,                0.24724,                0.79169,              0.0045674,              0.0045674,              0.0045674
                    442,                0.51893,                0.30133,                 0.8049,                0.98177,                0.98939,                0.99428,                0.88985,                0.48238,                 0.2472,                0.79162,               0.004555,               0.004555,               0.004555
                    443,                0.51945,                0.30499,                0.80515,                0.98221,                0.99029,                0.99433,                0.89008,                0.48225,                 0.2474,                0.79161,              0.0045426,              0.0045426,              0.0045426
                    444,                0.52018,                0.30355,                0.80768,                0.98224,                0.99028,                0.99433,                0.89006,                0.48197,                0.24771,                0.79155,              0.0045303,              0.0045303,              0.0045303
                    445,                0.51547,                0.29702,                0.80561,                0.98229,                0.99032,                0.99432,                0.88963,                0.48172,                0.24756,                0.79152,              0.0045179,              0.0045179,              0.0045179
                    446,                0.52578,                0.30211,                0.80703,                0.98229,                0.99029,                0.99435,                0.89007,                0.48167,                0.24788,                0.79148,              0.0045055,              0.0045055,              0.0045055
